3062: /app/bin/hmi 0
Address		  Kbytes     PSS   Dirty    Swap  Mode  Mapping
0000007f344ef000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f344f1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f344f3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f344f8000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f344fa000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f344fc000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f344fd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f344ff000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34503000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34505000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34506000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34508000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3450a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3450c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3450e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34512000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34514000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34516000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34518000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3451a000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3451b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3451d000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3451e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34520000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34522000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34524000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34526000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34528000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3452a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3452c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3452e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34530000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34532000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34534000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34536000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3453a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3453c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3453e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34540000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34542000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34544000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34546000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34548000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3454a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3454c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3454e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34550000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34552000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34554000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34556000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34558000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3455a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3455c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3455e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34560000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34562000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34564000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34566000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34568000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3456a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3456c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3456e000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3456f000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34572000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34574000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34576000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34578000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f3457c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3457e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34580000      32      28      28       0  rw-s  /dev/kgsl-3d0
0000007f3458a000     128     108     108       0  rw-s  /dev/kgsl-3d0
0000007f345aa000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345ac000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345ae000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345b0000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345b2000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345b4000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345b6000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345b8000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345ba000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345bc000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345be000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345c0000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345c1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345c3000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345c4000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345c5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345c7000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345c8000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f345d8000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345da000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f345ea000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345eb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345ed000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345ef000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345f1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345f3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345f5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345f7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345f9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345fb000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345fd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f345ff000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34601000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34603000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34605000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3460b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3460d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3460f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34611000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34617000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34619000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3461b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3461d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3461f000      64      60      60       0  rw-s  /dev/kgsl-3d0
0000007f3462f000     128     116     116       0  rw-s  /dev/kgsl-3d0
0000007f3464f000     128     108     108       0  rw-s  /dev/kgsl-3d0
0000007f34670000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34672000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34673000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34675000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34677000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3467d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3467f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34681000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34687000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3468d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3468f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34691000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34693000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34695000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34697000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34699000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3469b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3469d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346a1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346a3000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346a4000      64      48      48       0  rw-s  /dev/kgsl-3d0
0000007f346b4000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346cc000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346ce000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346cf000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346d1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346d3000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346d5000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346d7000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346d9000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346db000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346dd000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346df000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346e1000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f346e3000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f346f3000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f34703000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f34713000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f34723000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34725000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34727000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3472b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3472d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3472f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34731000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34733000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34734000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34736000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34738000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3473c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34743000     128     108     108       0  rw-s  /dev/kgsl-3d0
0000007f34763000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34764000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34766000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34768000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3476a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3476c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3476e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34770000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34772000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34774000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34776000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34778000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3477a000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3477c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3477e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34780000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34782000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34784000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34786000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34788000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34789000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3478a000      32      20      20       0  rw-s  /dev/kgsl-3d0
0000007f34792000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f34798000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f347a0000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f347a4000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f347a6000      16       5       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstapetag.so
0000007f347aa000      60       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstapetag.so
0000007f347b9000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgstapetag.so
0000007f347ba000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstapetag.so
0000007f347bb000      52      17       0       0  r-xp  /usr/lib/libgstriff-1.0.so.0.1603.0
0000007f347c8000      60       0       0       0  ---p  /usr/lib/libgstriff-1.0.so.0.1603.0
0000007f347d7000       4       4       4       0  r--p  /usr/lib/libgstriff-1.0.so.0.1603.0
0000007f347d8000       4       4       4       0  rw-p  /usr/lib/libgstriff-1.0.so.0.1603.0
0000007f347d9000      56      18       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstwavparse.so
0000007f347e7000      64       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstwavparse.so
0000007f347f7000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgstwavparse.so
0000007f347f8000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstwavparse.so
0000007f347f9000       4       0       0       0  ---p    [ anon ]
0000007f347fa000    8192      12      12       0  rw-p    [ anon ]
0000007f34ffa000       4       0       0       0  ---p    [ anon ]
0000007f34ffb000    8192      12      12       0  rw-p    [ anon ]
0000007f357fb000       4       0       0       0  ---p    [ anon ]
0000007f357fc000    8192      20      20       0  rw-p    [ anon ]
0000007f35ffc000       4       0       0       0  ---p    [ anon ]
0000007f35ffd000    8192       8       8       0  rw-p    [ anon ]
0000007f367fd000       4       0       0       0  ---p    [ anon ]
0000007f367fe000    8192       8       8       0  rw-p    [ anon ]
0000007f36ffe000       4       0       0       0  ---p    [ anon ]
0000007f36fff000    8192       8       8       0  rw-p    [ anon ]
0000007f377ff000       4       0       0       0  ---p    [ anon ]
0000007f37800000    8192       8       8       0  rw-p    [ anon ]
0000007f38000000     652     652     652       0  rw-p    [ anon ]
0000007f380a3000   64884       0       0       0  ---p    [ anon ]
0000007f3c000000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c001000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c003000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c005000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c006000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f3c016000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c018000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c019000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f3c029000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c02b000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f3c02c000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f3c03c000       8       4       4       0  rw-s  /dev/kgsl-3d0
